global_step,loss,learning_rate,epoch,experiment_id,label,branches,seed,notebook_version,debug
5160,0.15584218502044678,0.1,15,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5180,0.19264869391918182,0.1,15,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5200,0.25723040103912354,0.1,15,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5220,0.3113122880458832,0.1,15,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5240,0.1575845181941986,0.1,15,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5260,0.2878707945346832,0.1,15,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5280,0.1298242211341858,0.1,16,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5300,0.11872737109661102,0.1,16,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5320,0.046558670699596405,0.1,16,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5340,0.1784856915473938,0.1,16,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5360,0.18688082695007324,0.1,16,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5380,0.27200812101364136,0.1,16,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5400,0.20100253820419312,0.1,16,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5420,0.3006840944290161,0.1,16,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5440,0.12826183438301086,0.1,16,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5460,0.14409193396568298,0.1,16,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5480,0.2698861360549927,0.1,16,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5500,0.20208601653575897,0.1,16,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5520,0.10111455619335175,0.1,16,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5540,0.3481389880180359,0.1,16,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5560,0.2671690285205841,0.1,16,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5580,0.29444772005081177,0.1,16,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5600,0.12193505465984344,0.1,16,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5620,0.2587553858757019,0.1,16,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5640,0.10974547266960144,0.1,17,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5660,0.175090491771698,0.1,17,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5680,0.2037234604358673,0.1,17,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5700,0.14829014241695404,0.1,17,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5720,0.17480558156967163,0.1,17,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5740,0.17933069169521332,0.1,17,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5760,0.176963210105896,0.1,17,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5780,0.13812795281410217,0.1,17,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5800,0.4134778380393982,0.1,17,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5820,0.18251270055770874,0.1,17,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5840,0.15563181042671204,0.1,17,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
